,occurrences,word,rank,word_correct
94188,40, hydrogen,8808,['hydrogen']
94189,40, beeps,8807,['beep']
94190,40, cooking,8806,['cooking']
94191,40, ia,8805,['ia']
94192,40, kermit,8804,['kermit']
94193,40, circuitry,8803,['circuitry']
94194,40, joining,8802,['joining']
94195,40, winbench,8801,['winbench']
94196,40, perceive,8800,['perceive']
94197,40, combinations,8799,['combination']
94198,40, explode,8798,['explode']
94199,40, redirect,8797,['redirect']
94200,40, swapping,8796,['swapping']
94201,40, schematic,8795,['schematic']
94202,40, powder,8794,['powder']
94203,40, rendered,8793,['rendered']
94204,40, paperwork,8792,['paperwork']
94205,40, wierd,8791,['wierd']
94206,40, feared,8790,['feared']
94207,40, combine,8789,['combine']
94208,40, raymond,8788,['raymond']
94209,40, subjected,8787,['subjected']
94210,40, acquisition,8786,['acquisition']
94211,40, reproduce,8785,['reproduce']
94212,40, designers,8784,['designer']
94213,40, unaware,8783,['unaware']
94214,40, ponder,8782,['ponder']
94215,40, sullivan,8781,['sullivan']
94216,40, pb,8780,['pb']
94217,40, folly,8779,['folly']
94218,40, pros,8778,['pro']
94219,40, monster,8777,['monster']
94220,40, definately,8776,['definately']
94221,40, reid,8775,['reid']
94222,40, jpg,8774,['jpg']
94223,40, heated,8773,['heated']
94224,40, loyal,8772,['loyal']
94225,40, cried,8771,['cried']
94226,40, elijah,8770,['elijah']
94227,40, shake,8769,['shake']
94228,40, mutually,8768,['mutually']
94229,40, excluding,8767,['excluding']
94230,40, controversial,8766,['controversial']
94231,40, readings,8765,['reading']
94232,40, lend,8764,['lend']
94233,40, omnipotent,8763,['omnipotent']
94234,40, oppressive,8762,['oppressive']
94235,40, universally,8761,['universally']
94236,40, proposing,8760,['proposing']
94237,40, awhile,8759,['awhile']
94238,40, phrases,8758,['phrase']
94239,40, muhammad,8757,['muhammad']
94240,40, dominant,8756,['dominant']
94241,40, butler,8755,['butler']
94242,40, demonstrating,8754,['demonstrating']
94243,40, mae,8753,['mae']
94244,40, obligation,8752,['obligation']
94245,40, restraint,8751,['restraint']
94246,40, credible,8750,['credible']
94247,40, cloth,8749,['cloth']
94248,40, scholar,8748,['scholar']
94249,40, researcher,8747,['researcher']
94250,40, nail,8746,['nail']
94251,40, thrust,8745,['thrust']
94252,40, concentrated,8744,['concentrated']
94253,40, stern,8743,['stern']
94254,40, helpless,8742,['helpless']
94255,40, eagle.wesleyan.edu,8741,['eagle.wesleyan.edu']
94256,40, perceptions,8740,['perception']
94257,40, timor,8739,['timor']
94258,40, physicists,8738,['physicist']
94259,40, poles,8737,['pole']
94260,40, visiting,8736,['visiting']
94261,40, investigated,8735,['investigated']
94262,40, lone,8734,['lone']
94263,40, deprived,8733,['deprived']
94264,40, strive,8732,['strive']
94265,40, outline,8731,['outline']
94266,40, hollow,8730,['hollow']
94267,40, awfully,8729,['awfully']
94268,40, rhetoric,8728,['rhetoric']
94269,40, monopoly,8727,['monopoly']
94270,40, pledge,8726,['pledge']
94271,40, refusing,8725,['refusing']
94272,40, queen,8724,['queen']
94273,40, backs,8723,['back']
94274,40, perot,8722,['perot']
94275,40, conducting,8721,['conducting']
94276,40, bid,8720,['bid']
94277,40, volvo,8719,['volvo']
94278,40, exodus,8718,['exodus']
94279,40, harold,8717,['harold']
94280,40, loser,8716,['loser']
94281,40, plains,8715,['plain']
94282,40, duck,8714,['duck']
94283,40, diff,8713,['diff']
94284,40, vax.clarku.edu,8712,['vax.clarku.edu']
94285,40, residence,8711,['residence']
94286,40, parallels,8710,['parallel']
94287,40, inspector,8709,['inspector']
94288,40, postage,8708,['postage']
94289,40, flags,8707,['flag']
94290,40, margolis,8706,['margolis']
94291,40, fractal,8705,['fractal']
94292,40, quacks,8704,['quack']
94293,40, ashamed,8703,['ashamed']
94294,40, automotive,8702,['automotive']
94295,40, eggertj,8701,['eggertj']
94296,40, susan,8700,['susan']
94297,40, delegation,8699,['delegation']
94298,40, reserves,8698,['reserve']
94299,40, yerevan,8697,['yerevan']
94300,40, mature,8696,['mature']
94301,40, yogurt,8695,['yogurt']
94302,40, mcrcim.mcgill.edu,8694,['mcrcim.mcgill.edu']
94303,40, sheikh,8693,['sheikh']
94304,40, salonica,8692,['salonica']
94305,40, vhs,8691,['vhs']
94306,40, copyrighted,8690,['copyrighted']
94307,40, cs.colostate.edu,8689,['cs.colostate.edu']
94308,40, prototype,8688,['prototype']
94309,40, ignition,8687,['ignition']
94310,40, terminator,8686,['terminator']
94311,40, glock,8685,['glock']
94312,40, iivx,8684,['iivx']
94313,40, referee,8683,['referee']
94314,40, magi,8682,['magi']
94315,40, pegasus,8681,['pegasus']
94316,40, karr,8680,['karr']
94317,40, egreen,8679,['egreen']
94318,40, lpl.arizona.edu,8678,['lpl.arizona.edu']
94319,40, pocklington,8677,['pocklington']
94320,40, struct,8676,['struct']
94321,40, expo.lcs.mit.edu,8675,['expo.lcs.mit.edu']
94322,40, tcl,8674,['tcl']
94323,40, argc,8673,['argc']
94324,40, lander,8672,['lander']
94325,40, planet's,8671,"[""planet's""]"
94326,40, inflammation,8670,['inflammation']
94327,41, disclosure,8669,['disclosure']
94328,41, rll,8668,['rll']
94329,41, es,8667,['e']
94330,41, mitre.org,8666,['mitre.org']
94331,41, tasking,8665,['tasking']
94332,41, bb,8664,['bb']
94333,41, xl,8663,['xl']
94334,41, genie,8662,['genie']
94335,41, borrowed,8661,['borrowed']
94336,41, andy.bgsu.edu,8660,['andy.bgsu.edu']
94337,41, clement,8659,['clement']
94338,41, arrangement,8658,['arrangement']
94339,41, elvis,8657,['elvis']
94340,41, genius,8656,['genius']
94341,41, suspicion,8655,['suspicion']
94342,41, mailer,8654,['mailer']
94343,41, intermediate,8653,['intermediate']
94344,41, aol.com,8652,['aol.com']
94345,41, synthesis,8651,['synthesis']
94346,41, descent,8650,['descent']
94347,41, ing,8649,['ing']
94348,41, announcements,8648,['announcement']
94349,41, cluster,8647,['cluster']
94350,41, fifteen,8646,['fifteen']
94351,41, cheese,8645,['cheese']
94352,41, ooo,8644,['ooo']
94353,41, enhance,8643,['enhance']
94354,41, cheapest,8642,['cheapest']
94355,41, recognizing,8641,['recognizing']
94356,41, hypothetical,8640,['hypothetical']
94357,41, bronx,8639,['bronx']
94358,41, mother's,8638,"[""mother's""]"
94359,41, sbradley,8637,['sbradley']
94360,41, pww,8636,['pww']
94361,41, rice.edu,8635,['rice.edu']
94362,41, correctness,8634,['correctness']
94363,41, hut,8633,['hut']
94364,41, ist,8632,['ist']
94365,41, sermon,8631,['sermon']
94366,41, okcforum.osrhe.edu,8630,['okcforum.osrhe.edu']
94367,41, reproduction,8629,['reproduction']
94368,41, earliest,8628,['earliest']
94369,41, interact,8627,['interact']
94370,41, threaten,8626,['threaten']
94371,41, jean,8625,['jean']
94372,41, attitudes,8624,['attitude']
94373,41, titled,8623,['titled']
94374,41, misunderstood,8622,['misunderstood']
94375,41, gravitational,8621,['gravitational']
94376,41, ursa.bear.com,8620,['ursa.bear.com']
94377,41, hawking,8619,['hawking']
94378,41, invoke,8618,['invoke']
94379,41, evasion,8617,['evasion']
94380,41, proclaim,8616,['proclaim']
94381,41, refute,8615,['refute']
94382,41, hostility,8614,['hostility']
94383,41, pleasure,8613,['pleasure']
94384,41, variation,8612,['variation']
94385,41, varies,8611,['varies']
94386,41, gap,8610,['gap']
94387,41, overcome,8609,['overcome']
94388,41, uprising,8608,['uprising']
94389,41, huston,8607,['huston']
94390,41, u.k,8606,['u.k']
94391,41, rail,8605,['rail']
94392,41, conceived,8604,['conceived']
94393,41, screaming,8603,['screaming']
94394,41, incomplete,8602,['incomplete']
94395,41, heretical,8601,['heretical']
94396,41, kadie,8600,['kadie']
94397,41, ruler,8599,['ruler']
94398,41, gasoline,8598,['gasoline']
94399,41, gentile,8597,['gentile']
94400,41, adpeters,8596,['adpeters']
94401,41, sunflower.bio.indiana.edu,8595,['sunflower.bio.indiana.edu']
94402,41, characterized,8594,['characterized']
94403,41, anarchy,8593,['anarchy']
94404,41, expertise,8592,['expertise']
94405,41, avoiding,8591,['avoiding']
94406,41, eggs,8590,['egg']
94407,41, mysteries,8589,['mystery']
94408,41, quotations,8588,['quotation']
94409,41, trail,8587,['trail']
94410,41, korea,8586,['korea']
94411,41, axes,8585,['ax']
94412,41, attending,8584,['attending']
94413,41, askew,8583,['askew']
94414,41, bylaws,8582,['bylaw']
94415,41, seizure,8581,['seizure']
94416,41, bounce,8580,['bounce']
94417,41, royals,8579,['royal']
94418,41, hispanic,8578,['hispanic']
94419,41, mccall,8577,['mccall']
94420,41, henderson,8576,['henderson']
94421,41, conferences,8575,['conference']
94422,41, basketball,8574,['basketball']
94423,41, jesse,8573,['jesse']
94424,41, resistant,8572,['resistant']
94425,41, jsc,8571,['jsc']
94426,41, wip,8570,['wip']
94427,41, pip.cc.brandeis.edu,8569,['pip.cc.brandeis.edu']
94428,41, wrist,8568,['wrist']
94429,41, lung,8567,['lung']
94430,41, unconstitutional,8566,['unconstitutional']
94431,41, livermore,8565,['livermore']
94432,41, veto,8564,['veto']
94433,41, biden,8563,['biden']
94434,41, weaponry,8562,['weaponry']
94435,41, erwin,8561,['erwin']
94436,41, revolt,8560,['revolt']
94437,41, recipient,8559,['recipient']
94438,41, fleet,8558,['fleet']
94439,41, gothamcity.jsc.nasa.gov,8557,['gothamcity.jsc.nasa.gov']
94440,41, chess.ncsu.edu,8556,['chess.ncsu.edu']
94441,41, idf,8555,['idf']
94442,41, munich,8554,['munich']
94443,41, astronauts,8553,['astronaut']
94444,41, compromised,8552,['compromised']
94445,41, modular,8551,['modular']
94446,41, horsepower,8550,['horsepower']
94447,41, isu,8549,['isu']
94448,41, impulse,8548,['impulse']
94449,41, pict,8547,['pict']
94450,41, aftermarket,8546,['aftermarket']
94451,41, adjustable,8545,['adjustable']
94452,41, rider.cactus.org,8544,['rider.cactus.org']
94453,41, ecac,8543,['ecac']
94454,41, fleury,8542,['fleury']
94455,41, neely,8541,['neely']
94456,41, dealy,8540,['dealy']
94457,41, ghostscript,8539,['ghostscript']
94458,41, uranus,8538,['uranus']
94459,42, yo,8537,['yo']
94460,42, bsd,8536,['bsd']
94461,42, mitch,8535,['mitch']
94462,42, waterloo,8534,['waterloo']
94463,42, tracks,8533,['track']
94464,42, archer,8532,['archer']
94465,42, reduces,8531,['reduces']
94466,42, terminated,8530,['terminated']
94467,42, unwilling,8529,['unwilling']
94468,42, wont,8528,['wont']
94469,42, summaries,8527,['summary']
94470,42, caution,8526,['caution']
94471,42, illusion,8525,['illusion']
94472,42, hydra.gatech.edu,8524,['hydra.gatech.edu']
94473,42, speculate,8523,['speculate']
94474,42, colin,8522,['colin']
94475,42, complained,8521,['complained']
94476,42, tuned,8520,['tuned']
94477,42, randall,8519,['randall']
94478,42, kong,8518,['kong']
94479,42, organisation,8517,['organisation']
94480,42, straightforward,8516,['straightforward']
94481,42, pathetic,8515,['pathetic']
94482,42, unacceptable,8514,['unacceptable']
94483,42, upload,8513,['upload']
94484,42, precious,8512,['precious']
94485,42, flies,8511,['fly']
94486,42, cent,8510,['cent']
94487,42, presentations,8509,['presentation']
94488,42, recommendation,8508,['recommendation']
94489,42, mn,8507,['mn']
94490,42, builds,8506,['build']
94491,42, pci,8505,['pci']
94492,42, cornell,8504,['cornell']
94493,42, carroll,8503,['carroll']
94494,42, news.cs.brandeis.edu,8502,['news.cs.brandeis.edu']
94495,42, electrons,8501,['electron']
94496,42, whats,8500,['whats']
94497,42, emerson,8499,['emerson']
94498,42, charley,8498,['charley']
94499,42, abort,8497,['abort']
94500,42, elite,8496,['elite']
94501,42, faculty,8495,['faculty']
94502,42, alternatively,8494,['alternatively']
94503,42, moisture,8493,['moisture']
94504,42, resistors,8492,['resistor']
94505,42, vested,8491,['vested']
94506,42, mill,8490,['mill']
94507,42, requesting,8489,['requesting']
94508,42, unreliable,8488,['unreliable']
94509,42, crossing,8487,['crossing']
94510,42, singapore,8486,['singapore']
94511,42, installations,8485,['installation']
94512,42, adjustment,8484,['adjustment']
94513,42, bake,8483,['bake']
94514,42, repeating,8482,['repeating']
94515,42, strife,8481,['strife']
94516,42, objectivism,8480,['objectivism']
94517,42, bil,8479,['bil']
94518,42, objectivity,8478,['objectivity']
94519,42, appearing,8477,['appearing']
94520,42, incorporate,8476,['incorporate']
94521,42, ideals,8475,['ideal']
94522,42, admin,8474,['admin']
94523,42, honesty,8473,['honesty']
94524,42, accountable,8472,['accountable']
94525,42, intellectually,8471,['intellectually']
94526,42, qualities,8470,['quality']
94527,42, flamed,8469,['flamed']
94528,42, organism,8468,['organism']
94529,42, excluded,8467,['excluded']
94530,42, pet,8466,['pet']
94531,42, rambo.atlanta.dg.com,8465,['rambo.atlanta.dg.com']
94532,42, ethic,8464,['ethic']
94533,42, oppression,8463,['oppression']
94534,42, paperback,8462,['paperback']
94535,42, oriental,8461,['oriental']
94536,42, religous,8460,['religous']
94537,42, dominate,8459,['dominate']
94538,42, reveals,8458,['reveals']
94539,42, tribe,8457,['tribe']
94540,42, excuses,8456,['excuse']
94541,42, eager,8455,['eager']
94542,42, servant,8454,['servant']
94543,42, yea,8453,['yea']
94544,42, remarkable,8452,['remarkable']
94545,42, assisted,8451,['assisted']
94546,42, cultures,8450,['culture']
94547,42, persuade,8449,['persuade']
94548,42, princeton,8448,['princeton']
94549,42, quarterly,8447,['quarterly']
94550,42, gideon,8446,['gideon']
94551,42, reminded,8445,['reminded']
94552,42, alliance,8444,['alliance']
94553,42, bond,8443,['bond']
94554,42, sandy,8442,['sandy']
94555,42, demers,8441,['demers']
94556,42, dixon,8440,['dixon']
94557,42, asleep,8439,['asleep']
94558,42, ll.mit.edu,8438,['ll.mit.edu']
94559,42, oates,8437,['oates']
94560,42, whites,8436,['white']
94561,42, replay,8435,['replay']
94562,42, responsibilities,8434,['responsibility']
94563,42, rubin,8433,['rubin']
94564,42, jeep,8432,['jeep']
94565,42, irs,8431,['irs']
94566,42, slap,8430,['slap']
94567,42, sided,8429,['sided']
94568,42, abandon,8428,['abandon']
94569,42, cunixc.bitnet,8427,['cunixc.bitnet']
94570,42, sporting,8426,['sporting']
94571,42, submitting,8425,['submitting']
94572,42, legality,8424,['legality']
94573,42, mtv,8423,['mtv']
94574,42, irresponsible,8422,['irresponsible']
94575,42, traveling,8421,['traveling']
94576,42, kerosene,8420,['kerosene']
94577,42, cripple,8419,['cripple']
94578,42, gps,8418,['gps']
94579,42, discounts,8417,['discount']
94580,42, nejm,8416,['nejm']
94581,42, briefed,8415,['briefed']
94582,42, talk.politics.guns,8414,['talk.politics.guns']
94583,42, rebellion,8413,['rebellion']
94584,42, breathing,8412,['breathing']
94585,42, postal,8411,['postal']
94586,42, propane,8410,['propane']
94587,42, vms.ocom.okstate.edu,8409,['vms.ocom.okstate.edu']
94588,42, entryway,8408,['entryway']
94589,42, annihilation,8407,['annihilation']
94590,42, cesarean,8406,['cesarean']
94591,42, aew,8405,['aew']
94592,42, sydney,8404,['sydney']
94593,42, vagina,8403,['vagina']
94594,42, cracked,8402,['cracked']
94595,42, zinaida,8401,['zinaida']
94596,42, microcircuits,8400,['microcircuit']
94597,42, cruiser,8399,['cruiser']
94598,42, zinc,8398,['zinc']
94599,42, ihl,8397,['ihl']
94600,42, scratches,8396,['scratch']
94601,42, converters,8395,['converter']
94602,42, keenan,8394,['keenan']
94603,42, njd,8393,['njd']
94604,42, xaw,8392,['xaw']
94605,42, imakefile,8391,['imakefile']
94606,42, landon,8390,['landon']
94607,43, distorted,8389,['distorted']
94608,43, matches,8388,['match']
94609,43, panasonic,8387,['panasonic']
94610,43, midnight,8386,['midnight']
94611,43, dialing,8385,['dialing']
94612,43, facto,8384,['facto']
94613,43, bout,8383,['bout']
94614,43, init,8382,['init']
94615,43, aa,8381,['aa']
94616,43, cactus.org,8380,['cactus.org']
94617,43, duffy,8379,['duffy']
94618,43, jeremy,8378,['jeremy']
94619,43, undergrad.math.uwaterloo.ca,8377,['undergrad.math.uwaterloo.ca']
94620,43, courier,8376,['courier']
94621,43, artist,8375,['artist']
94622,43, controversy,8374,['controversy']
94623,43, darryl,8373,['darryl']
94624,43, arrow,8372,['arrow']
94625,43, notebook,8371,['notebook']
94626,43, encyclopedia,8370,['encyclopedia']
94627,43, standoff,8369,['standoff']
94628,43, rotating,8368,['rotating']
94629,43, computational,8367,['computational']
94630,43, transparent,8366,['transparent']
94631,43, overnight,8365,['overnight']
94632,43, nigel,8364,['nigel']
94633,43, deg,8363,['deg']
94634,43, compiling,8362,['compiling']
94635,43, junior,8361,['junior']
94636,43, bitch,8360,['bitch']
94637,43, relates,8359,['relates']
94638,43, accessories,8358,['accessory']
94639,43, stuart,8357,['stuart']
94640,43, readable,8356,['readable']
94641,43, ruin,8355,['ruin']
94642,43, salesman,8354,['salesman']
94643,43, bridge,8353,['bridge']
94644,43, shawn,8352,['shawn']
94645,43, where's,8351,"[""where's""]"
94646,43, graves,8350,['graf']
94647,43, bite,8349,['bite']
94648,43, abiogenesis,8348,['abiogenesis']
94649,43, failures,8347,['failure']
94650,43, rolling,8346,['rolling']
94651,43, arose,8345,['arose']
94652,43, ate,8344,['ate']
94653,43, iniquity,8343,['iniquity']
94654,43, healta,8342,['healta']
94655,43, dps,8341,['dp']
94656,43, pihko,8340,['pihko']
94657,43, commanded,8339,['commanded']
94658,43, repentance,8338,['repentance']
94659,43, affects,8337,['affect']
94660,43, hebrews,8336,['hebrew']
94661,43, torah,8335,['torah']
94662,43, respective,8334,['respective']
94663,43, passion,8333,['passion']
94664,43, bcci,8332,['bcci']
94665,43, engaging,8331,['engaging']
94666,43, noone,8330,['noone']
94667,43, attended,8329,['attended']
94668,43, posed,8328,['posed']
94669,43, invade,8327,['invade']
94670,43, brush,8326,['brush']
94671,43, disguised,8325,['disguised']
94672,43, dialogue,8324,['dialogue']
94673,43, ics.uci.edu,8323,['ics.uci.edu']
94674,43, blamed,8322,['blamed']
94675,43, credentials,8321,['credential']
94676,43, endorsed,8320,['endorsed']
94677,43, boxer,8319,['boxer']
94678,43, placing,8318,['placing']
94679,43, brutal,8317,['brutal']
94680,43, demanded,8316,['demanded']
94681,43, spark,8315,['spark']
94682,43, smallest,8314,['smallest']
94683,43, messenger,8313,['messenger']
94684,43, banning,8312,['banning']
94685,43, riots,8311,['riot']
94686,43, offended,8310,['offended']
94687,43, accusing,8309,['accusing']
94688,43, organisms,8308,['organism']
94689,43, advised,8307,['advised']
94690,43, imposed,8306,['imposed']
94691,43, vulnerable,8305,['vulnerable']
94692,43, assaults,8304,['assault']
94693,43, proponents,8303,['proponent']
94694,43, knees,8302,['knee']
94695,43, mosques,8301,['mosque']
94696,43, ministers,8300,['minister']
94697,43, chambers,8299,['chamber']
94698,43, socialism,8298,['socialism']
94699,43, yanks,8297,['yank']
94700,43, tate,8296,['tate']
94701,43, yankee,8295,['yankee']
94702,43, val,8294,['val']
94703,43, cohen,8293,['cohen']
94704,43, lankford,8292,['lankford']
94705,43, jacob,8291,['jacob']
94706,43, stiff,8290,['stiff']
94707,43, sep,8289,['sep']
94708,43, darn,8288,['darn']
94709,43, assholes,8287,['asshole']
94710,43, karma,8286,['karma']
94711,43, snyder,8285,['snyder']
94712,43, byuvm.bitnet,8284,['byuvm.bitnet']
94713,43, frederick,8283,['frederick']
94714,43, justifiable,8282,['justifiable']
94715,43, justifies,8281,['justifies']
94716,43, revisionism,8280,['revisionism']
94717,43, tenn,8279,['tenn']
94718,43, attacker,8278,['attacker']
94719,43, schmidling,8277,['schmidling']
94720,43, souviens,8276,['souviens']
94721,43, wiretapping,8275,['wiretapping']
94722,43, aero,8274,['aero']
94723,43, transform,8273,['transform']
94724,43, threshold,8272,['threshold']
94725,43, yadlowsky,8271,['yadlowsky']
94726,43, rebuild,8270,['rebuild']
94727,43, carriers,8269,['carrier']
94728,43, neutron,8268,['neutron']
94729,43, galley,8267,['galley']
94730,43, js,8266,['j']
94731,43, courtyard,8265,['courtyard']
94732,43, adrian,8264,['adrian']
94733,43, specially,8263,['specially']
94734,43, sy,8262,['sy']
94735,43, jul,8261,['jul']
94736,43, grady,8260,['grady']
94737,43, unbreakable,8259,['unbreakable']
94738,43, web,8258,['web']
94739,43, mksol.dseg.ti.com,8257,['mksol.dseg.ti.com']
94740,43, quickdraw,8256,['quickdraw']
94741,43, immaculate,8255,['immaculate']
94742,43, malaria,8254,['malaria']
94743,43, coffey,8253,['coffey']
94744,43, hrivnak,8252,['hrivnak']
94745,43, bindings,8251,['binding']
94746,43, ranck,8250,['ranck']
94747,43, fredericton,8249,['fredericton']
94748,43, brind'amour,8248,"[""brind'amour""]"
94749,43, hammerl,8247,['hammerl']
94750,43, martian,8246,['martian']
94751,43, eosvcr.wimsey.bc.ca,8245,['eosvcr.wimsey.bc.ca']
94752,44, certified,8244,['certified']
94753,44, transmissions,8243,['transmission']
94754,44, repaired,8242,['repaired']
94755,44, dseg.ti.com,8241,['dseg.ti.com']
94756,44, advances,8240,['advance']
94757,44, desperate,8239,['desperate']
94758,44, arbor,8238,['arbor']
94759,44, backups,8237,['backup']
94760,44, scroll,8236,['scroll']
94761,44, pas,8235,['pa']
94762,44, enabled,8234,['enabled']
94763,44, autoexec.bat,8233,['autoexec.bat']
94764,44, replying,8232,['replying']
94765,44, robertson,8231,['robertson']
94766,44, confirmation,8230,['confirmation']
94767,44, beasts,8229,['beast']
94768,44, buggy,8228,['buggy']
94769,44, assemble,8227,['assemble']
94770,44, screws,8226,['screw']
94771,44, keyboards,8225,['keyboard']
94772,44, diagram,8224,['diagram']
94773,44, wit,8223,['wit']
94774,44, commented,8222,['commented']
94775,44, sumex,8221,['sumex']
94776,44, reflection,8220,['reflection']
94777,44, lengthy,8219,['lengthy']
94778,44, firstly,8218,['firstly']
94779,44, experiencing,8217,['experiencing']
94780,44, rank,8216,['rank']
94781,44, intact,8215,['intact']
94782,44, steady,8214,['steady']
94783,44, macweek,8213,['macweek']
94784,44, bailey,8212,['bailey']
94785,44, occuring,8211,['occuring']
94786,44, prong,8210,['prong']
94787,44, insulting,8209,['insulting']
94788,44, informative,8208,['informative']
94789,44, jbrown,8207,['jbrown']
94790,44, rz.tu,8206,['rz.tu']
94791,44, slack,8205,['slack']
94792,44, tan,8204,['tan']
94793,44, ergo,8203,['ergo']
94794,44, beneficial,8202,['beneficial']
94795,44, beef,8201,['beef']
94796,44, mutants,8200,['mutant']
94797,44, reich,8199,['reich']
94798,44, sweet,8198,['sweet']
94799,44, mandated,8197,['mandated']
94800,44, manipulate,8196,['manipulate']
94801,44, relying,8195,['relying']
94802,44, bless,8194,['bless']
94803,44, lutheran,8193,['lutheran']
94804,44, damnation,8192,['damnation']
94805,44, rtfm.mit.edu,8191,['rtfm.mit.edu']
94806,44, chemists,8190,['chemist']
94807,44, brilliant,8189,['brilliant']
94808,44, endless,8188,['endless']
94809,44, lifted,8187,['lifted']
94810,44, bored,8186,['bored']
94811,44, engin.umich.edu,8185,['engin.umich.edu']
94812,44, referenced,8184,['referenced']
94813,44, neo,8183,['neo']
94814,44, govern,8182,['govern']
94815,44, universes,8181,['universe']
94816,44, preferences,8180,['preference']
94817,44, fortune,8179,['fortune']
94818,44, habits,8178,['habit']
94819,44, functioning,8177,['functioning']
94820,44, beg,8176,['beg']
94821,44, newton,8175,['newton']
94822,44, deer,8174,['deer']
94823,44, lp,8173,['lp']
94824,44, marijuana,8172,['marijuana']
94825,44, alabama,8171,['alabama']
94826,44, gradually,8170,['gradually']
94827,44, barlow,8169,['barlow']
94828,44, ahmed,8168,['ahmed']
94829,44, turpin,8167,['turpin']
94830,44, colored,8166,['colored']
94831,44, sheesh,8165,['sheesh']
94832,44, fetus,8164,['fetus']
94833,44, pending,8163,['pending']
94834,44, homers,8162,['homer']
94835,44, steph,8161,['steph']
94836,44, defensively,8160,['defensively']
94837,44, mariners,8159,['mariner']
94838,44, veteran,8158,['veteran']
94839,44, awards,8157,['award']
94840,44, xxx,8156,['xxx']
94841,44, rode,8155,['rode']
94842,44, moments,8154,['moment']
94843,44, pursuing,8153,['pursuing']
94844,44, basement,8152,['basement']
94845,44, diverse,8151,['diverse']
94846,44, clem.handheld.com,8150,['clem.handheld.com']
94847,44, cont,8149,['cont']
94848,44, starr,8148,['starr']
94849,44, cambodia,8147,['cambodia']
94850,44, boomer,8146,['boomer']
94851,44, cement,8145,['cement']
94852,44, auvm.american.edu,8144,['auvm.american.edu']
94853,44, democrat,8143,['democrat']
94854,44, post.royalroads.ca,8142,['post.royalroads.ca']
94855,44, bulb,8141,['bulb']
94856,44, ucc,8140,['ucc']
94857,44, amendments,8139,['amendment']
94858,44, pmy,8138,['pmy']
94859,44, exercises,8137,['exercise']
94860,44, fait,8136,['fait']
94861,44, nate,8135,['nate']
94862,44, ottomans,8134,['ottoman']
94863,44, carol,8133,['carol']
94864,44, yuma.acns.colostate.edu,8132,['yuma.acns.colostate.edu']
94865,44, sizeof,8131,['sizeof']
94866,44, gayane,8130,['gayane']
94867,44, gauge,8129,['gauge']
94868,44, rfc,8128,['rfc']
94869,44, spaces,8127,['space']
94870,44, marcus,8126,['marcus']
94871,44, circumcision,8125,['circumcision']
94872,44, ducati,8124,['ducati']
94873,44, chelios,8123,['chelios']
94874,44, belfour,8122,['belfour']
94875,44, goalies,8121,['goalie']
94876,44, comets,8120,['comet']
94877,44, pbmplus,8119,['pbmplus']
94878,44, stdin,8118,['stdin']
94879,44, haines,8117,['haines']
94880,45, eos.ncsu.edu,8116,['eos.ncsu.edu']
94881,45, graphs,8115,['graph']
94882,45, innovative,8114,['innovative']
94883,45, temperatures,8113,['temperature']
94884,45, pockets,8112,['pocket']
94885,45, hercules,8111,['hercules']
94886,45, mixing,8110,['mixing']
94887,45, emulation,8109,['emulation']
94888,45, ci,8108,['ci']
94889,45, cga,8107,['cga']
94890,45, knight,8106,['knight']
94891,45, meyer,8105,['meyer']
94892,45, quinn,8104,['quinn']
94893,45, dramatic,8103,['dramatic']
94894,45, shopping,8102,['shopping']
94895,45, damaging,8101,['damaging']
94896,45, ncd,8100,['ncd']
94897,45, hack,8099,['hack']
94898,45, apt,8098,['apt']
94899,45, ds,8097,['d']
94900,45, gears,8096,['gear']
94901,45, fantastic,8095,['fantastic']
94902,45, headaches,8094,['headache']
94903,45, nntp,8093,['nntp']
94904,45, warnings,8092,['warning']
94905,45, meantime,8091,['meantime']
94906,45, eugene,8090,['eugene']
94907,45, diagrams,8089,['diagram']
94908,45, dragon,8088,['dragon']
94909,45, competent,8087,['competent']
94910,45, suffice,8086,['suffice']
94911,45, interestingly,8085,['interestingly']
94912,45, eng,8084,['eng']
94913,45, traces,8083,['trace']
94914,45, denis,8082,['denis']
94915,45, irony,8081,['irony']
94916,45, louray,8080,['louray']
94917,45, ripped,8079,['ripped']
94918,45, caliber,8078,['caliber']
94919,45, minimize,8077,['minimize']
94920,45, costly,8076,['costly']
94921,45, ta,8075,['ta']
94922,45, figuring,8074,['figuring']
94923,45, forsale,8073,['forsale']
94924,45, evolve,8072,['evolve']
94925,45, bs.de,8071,['bs.de']
94926,45, dubious,8070,['dubious']
94927,45, consistency,8069,['consistency']
94928,45, manhattan,8068,['manhattan']
94929,45, amend,8067,['amend']
94930,45, contradicts,8066,['contradicts']
94931,45, chaos,8065,['chaos']
94932,45, vonroeschlaub,8064,['vonroeschlaub']
94933,45, eczcaw,8063,['eczcaw']
94934,45, mips.nott.ac.uk,8062,['mips.nott.ac.uk']
94935,45, blaze.cs.jhu.edu,8061,['blaze.cs.jhu.edu']
94936,45, koran,8060,['koran']
94937,45, lippard,8059,['lippard']
94938,45, overview,8058,['overview']
94939,45, whichever,8057,['whichever']
94940,45, hero,8056,['hero']
94941,45, characterize,8055,['characterize']
94942,45, guidance,8054,['guidance']
